experiment_id,instance_id,n,repeat,seed,algorithm,best_cost_m,runtime_s,cutoff,nodes_expanded,generated_children,pruned_count,max_queue_size,iteration_best_found,peak_memory_mb,route_idx,route_names,nodes_used,nodes_explored,bt_node_limit
exp_20251214_133850,tsp_G01,8,0,20345,branch_and_bound,1341.6373536537074,0.04411450002226047,False,416.0,415.0,318,319.0,98.0,71.83984375,"[0, 5, 7, 6, 1, 4, 3, 2, 0]","['UPT Bahasa UNS', 'Gedung 2 Fakultas Hukum UNS', 'Fakultas Hukum UNS', 'Fakultas Ilmu Sosial dan Ilmu Politik UNS', 'Gedung 1 Fakultas Ekonomi dan Bisnis UNS ', 'Gedung 2 Fakultas Teknik UNS', 'Gedung 3 Fakultas Teknik UNS', 'Gedung 5 Fakultas Teknik UNS', 'UPT Bahasa UNS']",UPT Bahasa UNS;Gedung 1 Fakultas Ekonomi dan Bisnis UNS ;Gedung 5 Fakultas Teknik UNS;Gedung 3 Fakultas Teknik UNS;Gedung 2 Fakultas Teknik UNS;Gedung 2 Fakultas Hukum UNS;Fakultas Ilmu Sosial dan Ilmu Politik UNS;Fakultas Hukum UNS,,
exp_20251214_133850,tsp_G01,8,0,20345,backtracking,1341.6373536537074,0.11510140000609681,False,,,2054,,3631.0,71.859375,"[0, 5, 7, 6, 1, 4, 3, 2, 0]","['UPT Bahasa UNS', 'Gedung 2 Fakultas Hukum UNS', 'Fakultas Hukum UNS', 'Fakultas Ilmu Sosial dan Ilmu Politik UNS', 'Gedung 1 Fakultas Ekonomi dan Bisnis UNS ', 'Gedung 2 Fakultas Teknik UNS', 'Gedung 3 Fakultas Teknik UNS', 'Gedung 5 Fakultas Teknik UNS', 'UPT Bahasa UNS']",UPT Bahasa UNS;Gedung 1 Fakultas Ekonomi dan Bisnis UNS ;Gedung 5 Fakultas Teknik UNS;Gedung 3 Fakultas Teknik UNS;Gedung 2 Fakultas Teknik UNS;Gedung 2 Fakultas Hukum UNS;Fakultas Ilmu Sosial dan Ilmu Politik UNS;Fakultas Hukum UNS,4372.0,10000000.0
exp_20251214_133850,tsp_G01,8,1,20346,branch_and_bound,1341.6373536537074,0.03487270002369769,False,416.0,415.0,318,319.0,98.0,71.86328125,"[0, 5, 7, 6, 1, 4, 3, 2, 0]","['UPT Bahasa UNS', 'Gedung 2 Fakultas Hukum UNS', 'Fakultas Hukum UNS', 'Fakultas Ilmu Sosial dan Ilmu Politik UNS', 'Gedung 1 Fakultas Ekonomi dan Bisnis UNS ', 'Gedung 2 Fakultas Teknik UNS', 'Gedung 3 Fakultas Teknik UNS', 'Gedung 5 Fakultas Teknik UNS', 'UPT Bahasa UNS']",UPT Bahasa UNS;Gedung 1 Fakultas Ekonomi dan Bisnis UNS ;Gedung 5 Fakultas Teknik UNS;Gedung 3 Fakultas Teknik UNS;Gedung 2 Fakultas Teknik UNS;Gedung 2 Fakultas Hukum UNS;Fakultas Ilmu Sosial dan Ilmu Politik UNS;Fakultas Hukum UNS,,
exp_20251214_133850,tsp_G01,8,1,20346,backtracking,1341.6373536537074,0.12495290001970716,False,,,2054,,3631.0,71.86328125,"[0, 5, 7, 6, 1, 4, 3, 2, 0]","['UPT Bahasa UNS', 'Gedung 2 Fakultas Hukum UNS', 'Fakultas Hukum UNS', 'Fakultas Ilmu Sosial dan Ilmu Politik UNS', 'Gedung 1 Fakultas Ekonomi dan Bisnis UNS ', 'Gedung 2 Fakultas Teknik UNS', 'Gedung 3 Fakultas Teknik UNS', 'Gedung 5 Fakultas Teknik UNS', 'UPT Bahasa UNS']",UPT Bahasa UNS;Gedung 1 Fakultas Ekonomi dan Bisnis UNS ;Gedung 5 Fakultas Teknik UNS;Gedung 3 Fakultas Teknik UNS;Gedung 2 Fakultas Teknik UNS;Gedung 2 Fakultas Hukum UNS;Fakultas Ilmu Sosial dan Ilmu Politik UNS;Fakultas Hukum UNS,4372.0,10000000.0
exp_20251214_133850,tsp_G01,8,2,20347,branch_and_bound,1341.6373536537074,0.034287899994524196,False,416.0,415.0,318,319.0,98.0,71.86328125,"[0, 5, 7, 6, 1, 4, 3, 2, 0]","['UPT Bahasa UNS', 'Gedung 2 Fakultas Hukum UNS', 'Fakultas Hukum UNS', 'Fakultas Ilmu Sosial dan Ilmu Politik UNS', 'Gedung 1 Fakultas Ekonomi dan Bisnis UNS ', 'Gedung 2 Fakultas Teknik UNS', 'Gedung 3 Fakultas Teknik UNS', 'Gedung 5 Fakultas Teknik UNS', 'UPT Bahasa UNS']",UPT Bahasa UNS;Gedung 1 Fakultas Ekonomi dan Bisnis UNS ;Gedung 5 Fakultas Teknik UNS;Gedung 3 Fakultas Teknik UNS;Gedung 2 Fakultas Teknik UNS;Gedung 2 Fakultas Hukum UNS;Fakultas Ilmu Sosial dan Ilmu Politik UNS;Fakultas Hukum UNS,,
exp_20251214_133850,tsp_G01,8,2,20347,backtracking,1341.6373536537074,0.11588940001092851,False,,,2054,,3631.0,71.86328125,"[0, 5, 7, 6, 1, 4, 3, 2, 0]","['UPT Bahasa UNS', 'Gedung 2 Fakultas Hukum UNS', 'Fakultas Hukum UNS', 'Fakultas Ilmu Sosial dan Ilmu Politik UNS', 'Gedung 1 Fakultas Ekonomi dan Bisnis UNS ', 'Gedung 2 Fakultas Teknik UNS', 'Gedung 3 Fakultas Teknik UNS', 'Gedung 5 Fakultas Teknik UNS', 'UPT Bahasa UNS']",UPT Bahasa UNS;Gedung 1 Fakultas Ekonomi dan Bisnis UNS ;Gedung 5 Fakultas Teknik UNS;Gedung 3 Fakultas Teknik UNS;Gedung 2 Fakultas Teknik UNS;Gedung 2 Fakultas Hukum UNS;Fakultas Ilmu Sosial dan Ilmu Politik UNS;Fakultas Hukum UNS,4372.0,10000000.0
exp_20251214_133850,tsp_G01,8,3,20348,branch_and_bound,1341.6373536537074,0.035199400008423254,False,416.0,415.0,318,319.0,98.0,71.86328125,"[0, 5, 7, 6, 1, 4, 3, 2, 0]","['UPT Bahasa UNS', 'Gedung 2 Fakultas Hukum UNS', 'Fakultas Hukum UNS', 'Fakultas Ilmu Sosial dan Ilmu Politik UNS', 'Gedung 1 Fakultas Ekonomi dan Bisnis UNS ', 'Gedung 2 Fakultas Teknik UNS', 'Gedung 3 Fakultas Teknik UNS', 'Gedung 5 Fakultas Teknik UNS', 'UPT Bahasa UNS']",UPT Bahasa UNS;Gedung 1 Fakultas Ekonomi dan Bisnis UNS ;Gedung 5 Fakultas Teknik UNS;Gedung 3 Fakultas Teknik UNS;Gedung 2 Fakultas Teknik UNS;Gedung 2 Fakultas Hukum UNS;Fakultas Ilmu Sosial dan Ilmu Politik UNS;Fakultas Hukum UNS,,
exp_20251214_133850,tsp_G01,8,3,20348,backtracking,1341.6373536537074,0.14385870000114664,False,,,2054,,3631.0,71.86328125,"[0, 5, 7, 6, 1, 4, 3, 2, 0]","['UPT Bahasa UNS', 'Gedung 2 Fakultas Hukum UNS', 'Fakultas Hukum UNS', 'Fakultas Ilmu Sosial dan Ilmu Politik UNS', 'Gedung 1 Fakultas Ekonomi dan Bisnis UNS ', 'Gedung 2 Fakultas Teknik UNS', 'Gedung 3 Fakultas Teknik UNS', 'Gedung 5 Fakultas Teknik UNS', 'UPT Bahasa UNS']",UPT Bahasa UNS;Gedung 1 Fakultas Ekonomi dan Bisnis UNS ;Gedung 5 Fakultas Teknik UNS;Gedung 3 Fakultas Teknik UNS;Gedung 2 Fakultas Teknik UNS;Gedung 2 Fakultas Hukum UNS;Fakultas Ilmu Sosial dan Ilmu Politik UNS;Fakultas Hukum UNS,4372.0,10000000.0
exp_20251214_133850,tsp_G01,8,4,20349,branch_and_bound,1341.6373536537074,0.034950399975059554,False,416.0,415.0,318,319.0,98.0,71.8671875,"[0, 5, 7, 6, 1, 4, 3, 2, 0]","['UPT Bahasa UNS', 'Gedung 2 Fakultas Hukum UNS', 'Fakultas Hukum UNS', 'Fakultas Ilmu Sosial dan Ilmu Politik UNS', 'Gedung 1 Fakultas Ekonomi dan Bisnis UNS ', 'Gedung 2 Fakultas Teknik UNS', 'Gedung 3 Fakultas Teknik UNS', 'Gedung 5 Fakultas Teknik UNS', 'UPT Bahasa UNS']",UPT Bahasa UNS;Gedung 1 Fakultas Ekonomi dan Bisnis UNS ;Gedung 5 Fakultas Teknik UNS;Gedung 3 Fakultas Teknik UNS;Gedung 2 Fakultas Teknik UNS;Gedung 2 Fakultas Hukum UNS;Fakultas Ilmu Sosial dan Ilmu Politik UNS;Fakultas Hukum UNS,,
exp_20251214_133850,tsp_G01,8,4,20349,backtracking,1341.6373536537074,0.11980099999345839,False,,,2054,,3631.0,71.8671875,"[0, 5, 7, 6, 1, 4, 3, 2, 0]","['UPT Bahasa UNS', 'Gedung 2 Fakultas Hukum UNS', 'Fakultas Hukum UNS', 'Fakultas Ilmu Sosial dan Ilmu Politik UNS', 'Gedung 1 Fakultas Ekonomi dan Bisnis UNS ', 'Gedung 2 Fakultas Teknik UNS', 'Gedung 3 Fakultas Teknik UNS', 'Gedung 5 Fakultas Teknik UNS', 'UPT Bahasa UNS']",UPT Bahasa UNS;Gedung 1 Fakultas Ekonomi dan Bisnis UNS ;Gedung 5 Fakultas Teknik UNS;Gedung 3 Fakultas Teknik UNS;Gedung 2 Fakultas Teknik UNS;Gedung 2 Fakultas Hukum UNS;Fakultas Ilmu Sosial dan Ilmu Politik UNS;Fakultas Hukum UNS,4372.0,10000000.0
exp_20251214_133850,tsp_G01,8,5,20350,branch_and_bound,1341.6373536537074,0.03604180002002977,False,416.0,415.0,318,319.0,98.0,71.8671875,"[0, 5, 7, 6, 1, 4, 3, 2, 0]","['UPT Bahasa UNS', 'Gedung 2 Fakultas Hukum UNS', 'Fakultas Hukum UNS', 'Fakultas Ilmu Sosial dan Ilmu Politik UNS', 'Gedung 1 Fakultas Ekonomi dan Bisnis UNS ', 'Gedung 2 Fakultas Teknik UNS', 'Gedung 3 Fakultas Teknik UNS', 'Gedung 5 Fakultas Teknik UNS', 'UPT Bahasa UNS']",UPT Bahasa UNS;Gedung 1 Fakultas Ekonomi dan Bisnis UNS ;Gedung 5 Fakultas Teknik UNS;Gedung 3 Fakultas Teknik UNS;Gedung 2 Fakultas Teknik UNS;Gedung 2 Fakultas Hukum UNS;Fakultas Ilmu Sosial dan Ilmu Politik UNS;Fakultas Hukum UNS,,
exp_20251214_133850,tsp_G01,8,5,20350,backtracking,1341.6373536537074,0.12351380000473,False,,,2054,,3631.0,71.8671875,"[0, 5, 7, 6, 1, 4, 3, 2, 0]","['UPT Bahasa UNS', 'Gedung 2 Fakultas Hukum UNS', 'Fakultas Hukum UNS', 'Fakultas Ilmu Sosial dan Ilmu Politik UNS', 'Gedung 1 Fakultas Ekonomi dan Bisnis UNS ', 'Gedung 2 Fakultas Teknik UNS', 'Gedung 3 Fakultas Teknik UNS', 'Gedung 5 Fakultas Teknik UNS', 'UPT Bahasa UNS']",UPT Bahasa UNS;Gedung 1 Fakultas Ekonomi dan Bisnis UNS ;Gedung 5 Fakultas Teknik UNS;Gedung 3 Fakultas Teknik UNS;Gedung 2 Fakultas Teknik UNS;Gedung 2 Fakultas Hukum UNS;Fakultas Ilmu Sosial dan Ilmu Politik UNS;Fakultas Hukum UNS,4372.0,10000000.0
exp_20251214_133850,tsp_G01,8,6,20351,branch_and_bound,1341.6373536537074,0.03940879998845048,False,416.0,415.0,318,319.0,98.0,71.8984375,"[0, 5, 7, 6, 1, 4, 3, 2, 0]","['UPT Bahasa UNS', 'Gedung 2 Fakultas Hukum UNS', 'Fakultas Hukum UNS', 'Fakultas Ilmu Sosial dan Ilmu Politik UNS', 'Gedung 1 Fakultas Ekonomi dan Bisnis UNS ', 'Gedung 2 Fakultas Teknik UNS', 'Gedung 3 Fakultas Teknik UNS', 'Gedung 5 Fakultas Teknik UNS', 'UPT Bahasa UNS']",UPT Bahasa UNS;Gedung 1 Fakultas Ekonomi dan Bisnis UNS ;Gedung 5 Fakultas Teknik UNS;Gedung 3 Fakultas Teknik UNS;Gedung 2 Fakultas Teknik UNS;Gedung 2 Fakultas Hukum UNS;Fakultas Ilmu Sosial dan Ilmu Politik UNS;Fakultas Hukum UNS,,
exp_20251214_133850,tsp_G01,8,6,20351,backtracking,1341.6373536537074,0.12050230000750162,False,,,2054,,3631.0,71.8984375,"[0, 5, 7, 6, 1, 4, 3, 2, 0]","['UPT Bahasa UNS', 'Gedung 2 Fakultas Hukum UNS', 'Fakultas Hukum UNS', 'Fakultas Ilmu Sosial dan Ilmu Politik UNS', 'Gedung 1 Fakultas Ekonomi dan Bisnis UNS ', 'Gedung 2 Fakultas Teknik UNS', 'Gedung 3 Fakultas Teknik UNS', 'Gedung 5 Fakultas Teknik UNS', 'UPT Bahasa UNS']",UPT Bahasa UNS;Gedung 1 Fakultas Ekonomi dan Bisnis UNS ;Gedung 5 Fakultas Teknik UNS;Gedung 3 Fakultas Teknik UNS;Gedung 2 Fakultas Teknik UNS;Gedung 2 Fakultas Hukum UNS;Fakultas Ilmu Sosial dan Ilmu Politik UNS;Fakultas Hukum UNS,4372.0,10000000.0
exp_20251214_133850,tsp_G01,8,7,20352,branch_and_bound,1341.6373536537074,0.03604909998830408,False,416.0,415.0,318,319.0,98.0,71.91796875,"[0, 5, 7, 6, 1, 4, 3, 2, 0]","['UPT Bahasa UNS', 'Gedung 2 Fakultas Hukum UNS', 'Fakultas Hukum UNS', 'Fakultas Ilmu Sosial dan Ilmu Politik UNS', 'Gedung 1 Fakultas Ekonomi dan Bisnis UNS ', 'Gedung 2 Fakultas Teknik UNS', 'Gedung 3 Fakultas Teknik UNS', 'Gedung 5 Fakultas Teknik UNS', 'UPT Bahasa UNS']",UPT Bahasa UNS;Gedung 1 Fakultas Ekonomi dan Bisnis UNS ;Gedung 5 Fakultas Teknik UNS;Gedung 3 Fakultas Teknik UNS;Gedung 2 Fakultas Teknik UNS;Gedung 2 Fakultas Hukum UNS;Fakultas Ilmu Sosial dan Ilmu Politik UNS;Fakultas Hukum UNS,,
exp_20251214_133850,tsp_G01,8,7,20352,backtracking,1341.6373536537074,0.12192639999557287,False,,,2054,,3631.0,71.91796875,"[0, 5, 7, 6, 1, 4, 3, 2, 0]","['UPT Bahasa UNS', 'Gedung 2 Fakultas Hukum UNS', 'Fakultas Hukum UNS', 'Fakultas Ilmu Sosial dan Ilmu Politik UNS', 'Gedung 1 Fakultas Ekonomi dan Bisnis UNS ', 'Gedung 2 Fakultas Teknik UNS', 'Gedung 3 Fakultas Teknik UNS', 'Gedung 5 Fakultas Teknik UNS', 'UPT Bahasa UNS']",UPT Bahasa UNS;Gedung 1 Fakultas Ekonomi dan Bisnis UNS ;Gedung 5 Fakultas Teknik UNS;Gedung 3 Fakultas Teknik UNS;Gedung 2 Fakultas Teknik UNS;Gedung 2 Fakultas Hukum UNS;Fakultas Ilmu Sosial dan Ilmu Politik UNS;Fakultas Hukum UNS,4372.0,10000000.0
exp_20251214_133850,tsp_G01,8,8,20353,branch_and_bound,1341.6373536537074,0.0517804000119213,False,416.0,415.0,318,319.0,98.0,71.93359375,"[0, 5, 7, 6, 1, 4, 3, 2, 0]","['UPT Bahasa UNS', 'Gedung 2 Fakultas Hukum UNS', 'Fakultas Hukum UNS', 'Fakultas Ilmu Sosial dan Ilmu Politik UNS', 'Gedung 1 Fakultas Ekonomi dan Bisnis UNS ', 'Gedung 2 Fakultas Teknik UNS', 'Gedung 3 Fakultas Teknik UNS', 'Gedung 5 Fakultas Teknik UNS', 'UPT Bahasa UNS']",UPT Bahasa UNS;Gedung 1 Fakultas Ekonomi dan Bisnis UNS ;Gedung 5 Fakultas Teknik UNS;Gedung 3 Fakultas Teknik UNS;Gedung 2 Fakultas Teknik UNS;Gedung 2 Fakultas Hukum UNS;Fakultas Ilmu Sosial dan Ilmu Politik UNS;Fakultas Hukum UNS,,
exp_20251214_133850,tsp_G01,8,8,20353,backtracking,1341.6373536537074,0.1382930999970995,False,,,2054,,3631.0,71.93359375,"[0, 5, 7, 6, 1, 4, 3, 2, 0]","['UPT Bahasa UNS', 'Gedung 2 Fakultas Hukum UNS', 'Fakultas Hukum UNS', 'Fakultas Ilmu Sosial dan Ilmu Politik UNS', 'Gedung 1 Fakultas Ekonomi dan Bisnis UNS ', 'Gedung 2 Fakultas Teknik UNS', 'Gedung 3 Fakultas Teknik UNS', 'Gedung 5 Fakultas Teknik UNS', 'UPT Bahasa UNS']",UPT Bahasa UNS;Gedung 1 Fakultas Ekonomi dan Bisnis UNS ;Gedung 5 Fakultas Teknik UNS;Gedung 3 Fakultas Teknik UNS;Gedung 2 Fakultas Teknik UNS;Gedung 2 Fakultas Hukum UNS;Fakultas Ilmu Sosial dan Ilmu Politik UNS;Fakultas Hukum UNS,4372.0,10000000.0
exp_20251214_133850,tsp_G01,8,9,20354,branch_and_bound,1341.6373536537074,0.0345484999998007,False,416.0,415.0,318,319.0,98.0,71.93359375,"[0, 5, 7, 6, 1, 4, 3, 2, 0]","['UPT Bahasa UNS', 'Gedung 2 Fakultas Hukum UNS', 'Fakultas Hukum UNS', 'Fakultas Ilmu Sosial dan Ilmu Politik UNS', 'Gedung 1 Fakultas Ekonomi dan Bisnis UNS ', 'Gedung 2 Fakultas Teknik UNS', 'Gedung 3 Fakultas Teknik UNS', 'Gedung 5 Fakultas Teknik UNS', 'UPT Bahasa UNS']",UPT Bahasa UNS;Gedung 1 Fakultas Ekonomi dan Bisnis UNS ;Gedung 5 Fakultas Teknik UNS;Gedung 3 Fakultas Teknik UNS;Gedung 2 Fakultas Teknik UNS;Gedung 2 Fakultas Hukum UNS;Fakultas Ilmu Sosial dan Ilmu Politik UNS;Fakultas Hukum UNS,,
exp_20251214_133850,tsp_G01,8,9,20354,backtracking,1341.6373536537074,0.11727840002276935,False,,,2054,,3631.0,71.93359375,"[0, 5, 7, 6, 1, 4, 3, 2, 0]","['UPT Bahasa UNS', 'Gedung 2 Fakultas Hukum UNS', 'Fakultas Hukum UNS', 'Fakultas Ilmu Sosial dan Ilmu Politik UNS', 'Gedung 1 Fakultas Ekonomi dan Bisnis UNS ', 'Gedung 2 Fakultas Teknik UNS', 'Gedung 3 Fakultas Teknik UNS', 'Gedung 5 Fakultas Teknik UNS', 'UPT Bahasa UNS']",UPT Bahasa UNS;Gedung 1 Fakultas Ekonomi dan Bisnis UNS ;Gedung 5 Fakultas Teknik UNS;Gedung 3 Fakultas Teknik UNS;Gedung 2 Fakultas Teknik UNS;Gedung 2 Fakultas Hukum UNS;Fakultas Ilmu Sosial dan Ilmu Politik UNS;Fakultas Hukum UNS,4372.0,10000000.0
exp_20251214_133850,tsp_G01,10,0,22345,branch_and_bound,1509.3488436885632,0.3862178999988828,False,3607.0,3616.0,2856,2848.0,755.0,74.91796875,"[0, 4, 1, 9, 8, 3, 7, 6, 2, 5, 0]","['Gedung 1 Fakultas Teknik UNS', 'Gedung 5 Fakultas Teknik UNS', 'KPRI UNS', 'Aula Fakultas Ekonomi dan Bisnis UNS', 'Gedung 2 Fakultas Hukum UNS', 'Fakultas Hukum UNS', 'Fakultas Ilmu Sosial dan Ilmu Politik UNS', 'UPT Bahasa UNS', 'Gedung 2 Fakultas Teknik UNS', 'Gedung 3 Fakultas Teknik UNS', 'Gedung 1 Fakultas Teknik UNS']",Gedung 1 Fakultas Teknik UNS;KPRI UNS;Gedung 2 Fakultas Teknik UNS;Fakultas Hukum UNS;Gedung 5 Fakultas Teknik UNS;Gedung 3 Fakultas Teknik UNS;UPT Bahasa UNS;Fakultas Ilmu Sosial dan Ilmu Politik UNS;Gedung 2 Fakultas Hukum UNS;Aula Fakultas Ekonomi dan Bisnis UNS,,
exp_20251214_133850,tsp_G01,10,0,22345,backtracking,1509.3488436885632,2.0115503999986686,False,,,38568,,29649.0,74.91796875,"[0, 4, 1, 9, 8, 3, 7, 6, 2, 5, 0]","['Gedung 1 Fakultas Teknik UNS', 'Gedung 5 Fakultas Teknik UNS', 'KPRI UNS', 'Aula Fakultas Ekonomi dan Bisnis UNS', 'Gedung 2 Fakultas Hukum UNS', 'Fakultas Hukum UNS', 'Fakultas Ilmu Sosial dan Ilmu Politik UNS', 'UPT Bahasa UNS', 'Gedung 2 Fakultas Teknik UNS', 'Gedung 3 Fakultas Teknik UNS', 'Gedung 1 Fakultas Teknik UNS']",Gedung 1 Fakultas Teknik UNS;KPRI UNS;Gedung 2 Fakultas Teknik UNS;Fakultas Hukum UNS;Gedung 5 Fakultas Teknik UNS;Gedung 3 Fakultas Teknik UNS;UPT Bahasa UNS;Fakultas Ilmu Sosial dan Ilmu Politik UNS;Gedung 2 Fakultas Hukum UNS;Aula Fakultas Ekonomi dan Bisnis UNS,68397.0,10000000.0
exp_20251214_133850,tsp_G01,10,1,22346,branch_and_bound,1509.3488436885632,0.41357229999266565,False,3607.0,3616.0,2856,2848.0,755.0,75.70703125,"[0, 4, 1, 9, 8, 3, 7, 6, 2, 5, 0]","['Gedung 1 Fakultas Teknik UNS', 'Gedung 5 Fakultas Teknik UNS', 'KPRI UNS', 'Aula Fakultas Ekonomi dan Bisnis UNS', 'Gedung 2 Fakultas Hukum UNS', 'Fakultas Hukum UNS', 'Fakultas Ilmu Sosial dan Ilmu Politik UNS', 'UPT Bahasa UNS', 'Gedung 2 Fakultas Teknik UNS', 'Gedung 3 Fakultas Teknik UNS', 'Gedung 1 Fakultas Teknik UNS']",Gedung 1 Fakultas Teknik UNS;KPRI UNS;Gedung 2 Fakultas Teknik UNS;Fakultas Hukum UNS;Gedung 5 Fakultas Teknik UNS;Gedung 3 Fakultas Teknik UNS;UPT Bahasa UNS;Fakultas Ilmu Sosial dan Ilmu Politik UNS;Gedung 2 Fakultas Hukum UNS;Aula Fakultas Ekonomi dan Bisnis UNS,,
exp_20251214_133850,tsp_G01,10,1,22346,backtracking,1509.3488436885632,1.938697100005811,False,,,38568,,29649.0,75.70703125,"[0, 4, 1, 9, 8, 3, 7, 6, 2, 5, 0]","['Gedung 1 Fakultas Teknik UNS', 'Gedung 5 Fakultas Teknik UNS', 'KPRI UNS', 'Aula Fakultas Ekonomi dan Bisnis UNS', 'Gedung 2 Fakultas Hukum UNS', 'Fakultas Hukum UNS', 'Fakultas Ilmu Sosial dan Ilmu Politik UNS', 'UPT Bahasa UNS', 'Gedung 2 Fakultas Teknik UNS', 'Gedung 3 Fakultas Teknik UNS', 'Gedung 1 Fakultas Teknik UNS']",Gedung 1 Fakultas Teknik UNS;KPRI UNS;Gedung 2 Fakultas Teknik UNS;Fakultas Hukum UNS;Gedung 5 Fakultas Teknik UNS;Gedung 3 Fakultas Teknik UNS;UPT Bahasa UNS;Fakultas Ilmu Sosial dan Ilmu Politik UNS;Gedung 2 Fakultas Hukum UNS;Aula Fakultas Ekonomi dan Bisnis UNS,68397.0,10000000.0
exp_20251214_133850,tsp_G01,10,2,22347,branch_and_bound,1509.3488436885632,0.3910723000008147,False,3607.0,3616.0,2856,2848.0,755.0,76.48828125,"[0, 4, 1, 9, 8, 3, 7, 6, 2, 5, 0]","['Gedung 1 Fakultas Teknik UNS', 'Gedung 5 Fakultas Teknik UNS', 'KPRI UNS', 'Aula Fakultas Ekonomi dan Bisnis UNS', 'Gedung 2 Fakultas Hukum UNS', 'Fakultas Hukum UNS', 'Fakultas Ilmu Sosial dan Ilmu Politik UNS', 'UPT Bahasa UNS', 'Gedung 2 Fakultas Teknik UNS', 'Gedung 3 Fakultas Teknik UNS', 'Gedung 1 Fakultas Teknik UNS']",Gedung 1 Fakultas Teknik UNS;KPRI UNS;Gedung 2 Fakultas Teknik UNS;Fakultas Hukum UNS;Gedung 5 Fakultas Teknik UNS;Gedung 3 Fakultas Teknik UNS;UPT Bahasa UNS;Fakultas Ilmu Sosial dan Ilmu Politik UNS;Gedung 2 Fakultas Hukum UNS;Aula Fakultas Ekonomi dan Bisnis UNS,,
exp_20251214_133850,tsp_G01,10,2,22347,backtracking,1509.3488436885632,1.9466438999806996,False,,,38568,,29649.0,75.48046875,"[0, 4, 1, 9, 8, 3, 7, 6, 2, 5, 0]","['Gedung 1 Fakultas Teknik UNS', 'Gedung 5 Fakultas Teknik UNS', 'KPRI UNS', 'Aula Fakultas Ekonomi dan Bisnis UNS', 'Gedung 2 Fakultas Hukum UNS', 'Fakultas Hukum UNS', 'Fakultas Ilmu Sosial dan Ilmu Politik UNS', 'UPT Bahasa UNS', 'Gedung 2 Fakultas Teknik UNS', 'Gedung 3 Fakultas Teknik UNS', 'Gedung 1 Fakultas Teknik UNS']",Gedung 1 Fakultas Teknik UNS;KPRI UNS;Gedung 2 Fakultas Teknik UNS;Fakultas Hukum UNS;Gedung 5 Fakultas Teknik UNS;Gedung 3 Fakultas Teknik UNS;UPT Bahasa UNS;Fakultas Ilmu Sosial dan Ilmu Politik UNS;Gedung 2 Fakultas Hukum UNS;Aula Fakultas Ekonomi dan Bisnis UNS,68397.0,10000000.0
exp_20251214_133850,tsp_G01,10,3,22348,branch_and_bound,1509.3488436885632,0.454592699999921,False,3607.0,3616.0,2856,2848.0,755.0,75.48046875,"[0, 4, 1, 9, 8, 3, 7, 6, 2, 5, 0]","['Gedung 1 Fakultas Teknik UNS', 'Gedung 5 Fakultas Teknik UNS', 'KPRI UNS', 'Aula Fakultas Ekonomi dan Bisnis UNS', 'Gedung 2 Fakultas Hukum UNS', 'Fakultas Hukum UNS', 'Fakultas Ilmu Sosial dan Ilmu Politik UNS', 'UPT Bahasa UNS', 'Gedung 2 Fakultas Teknik UNS', 'Gedung 3 Fakultas Teknik UNS', 'Gedung 1 Fakultas Teknik UNS']",Gedung 1 Fakultas Teknik UNS;KPRI UNS;Gedung 2 Fakultas Teknik UNS;Fakultas Hukum UNS;Gedung 5 Fakultas Teknik UNS;Gedung 3 Fakultas Teknik UNS;UPT Bahasa UNS;Fakultas Ilmu Sosial dan Ilmu Politik UNS;Gedung 2 Fakultas Hukum UNS;Aula Fakultas Ekonomi dan Bisnis UNS,,
exp_20251214_133850,tsp_G01,10,3,22348,backtracking,1509.3488436885632,2.4217495000048075,False,,,38568,,29649.0,75.4609375,"[0, 4, 1, 9, 8, 3, 7, 6, 2, 5, 0]","['Gedung 1 Fakultas Teknik UNS', 'Gedung 5 Fakultas Teknik UNS', 'KPRI UNS', 'Aula Fakultas Ekonomi dan Bisnis UNS', 'Gedung 2 Fakultas Hukum UNS', 'Fakultas Hukum UNS', 'Fakultas Ilmu Sosial dan Ilmu Politik UNS', 'UPT Bahasa UNS', 'Gedung 2 Fakultas Teknik UNS', 'Gedung 3 Fakultas Teknik UNS', 'Gedung 1 Fakultas Teknik UNS']",Gedung 1 Fakultas Teknik UNS;KPRI UNS;Gedung 2 Fakultas Teknik UNS;Fakultas Hukum UNS;Gedung 5 Fakultas Teknik UNS;Gedung 3 Fakultas Teknik UNS;UPT Bahasa UNS;Fakultas Ilmu Sosial dan Ilmu Politik UNS;Gedung 2 Fakultas Hukum UNS;Aula Fakultas Ekonomi dan Bisnis UNS,68397.0,10000000.0
